Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Police Precinct
51819392,09/10/2021 02:53:52 AM,09/10/2021 03:14:15 AM,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,,Closed,,The Department of Homeless Services did not have enough information to act on your request.,09/10/2021 03:14:15 AM,Unspecified QUEENS,,QUEENS,,211355,MOBILE,Unspecified,QUEENS,,,,7,,,Mezzanine,,,,,,,,,
51826593,09/10/2021 03:25:00 PM,09/11/2021 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,,,,,,8 AVENUE,8 AVENUE,INTERSECTION,,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,09/11/2021 12:00:00 PM,10 BROOKLYN,,BROOKLYN,,,ONLINE,Unspecified,BROOKLYN,,,,,,,,,,,,,,,,
51799007,09/08/2021 06:20:36 PM,06/20/2023 11:56:51 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11368,111-05 ROOSEVELT AVENUE,ROOSEVELT AVENUE,,,,,ADDRESS,CORONA,,N/A,Closed,08/04/2022 02:22:24 AM,,06/20/2023 11:56:32 AM,03 QUEENS,4017840033,QUEENS,1024255,213157,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.75165276965399,-73.85561195269143,"(40.75165276965399, -73.85561195269143)",14510,65,3,21,73,73
51775163,09/06/2021 11:01:14 AM,02/24/2022 12:22:02 PM,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Street,,,,,,,,,,,,Closed,,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,02/24/2022 12:22:11 PM,0 Unspecified,,Unspecified,,,UNKNOWN,Unspecified,Unspecified,,,,,,,,,,,,,,,,
51885777,09/16/2021 08:15:00 AM,09/21/2021 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,,,,,,BEACH 86 STREET,BEACH 86 STREET,INTERSECTION,,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,09/21/2021 12:00:00 PM,14 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,
51792846,09/08/2021 01:13:07 AM,10/06/2021 08:32:48 AM,DOT,Department of Transportation,Ferry Complaint,Announcements,Ferry,,,,,,,,,,,,Closed,,The Department of Transportation contacted the customer and resolved the service request or provided the information requested.,10/06/2021 08:32:53 AM,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
51904241,09/18/2021 06:48:13 AM,06/20/2023 11:56:51 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,,,1575 EAST MOUNT EDEN AVE,EAST MOUNT EDEN AVE,,,,,ADDRESS,,,N/A,Closed,,,06/20/2023 11:56:32 AM,Unspecified BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,,,,,,,,,,,,,
51892017,09/16/2021 09:49:02 AM,09/16/2021 06:18:28 PM,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,09/16/2021 06:18:28 PM,Unspecified MANHATTAN,,MANHATTAN,,216129,ONLINE,Unspecified,MANHATTAN,,,,N,N R W Uptown & Queens,,Platform,,,,,,,,,
51942963,09/21/2021 01:53:38 PM,06/20/2023 11:56:51 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,11368,55-03 103 STREET,103 STREET,,,,,ADDRESS,CORONA,,N/A,Closed,03/16/2022 11:34:38 AM,,06/20/2023 11:56:32 AM,04 QUEENS,4019440032,QUEENS,1023881,209186,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.740755069397274,-73.85698520931638,"(40.740755069397274, -73.85698520931638)",14510,66,3,21,68,68
51930535,09/20/2021 05:25:00 PM,09/24/2021 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,,97-39 DREW STREET,DREW STREET,MC KINLEY AVENUE,101 AVENUE,,,ADDRESS,,,,Closed,,,09/24/2021 12:00:00 AM,05 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,,,,,,
51924619,09/20/2021 11:08:33 AM,05/10/2022 08:57:32 AM,DOT,Department of Transportation,Highway Condition,Highway Fence,Highway,,,,,,,,,,,,Closed,,The Department of Transportation has completed the request or corrected the condition.,05/10/2022 08:57:30 AM,Unspecified BROOKLYN,,BROOKLYN,,,ONLINE,Unspecified,BROOKLYN,,,,Belt Pkwy,West/Staten Island Bound,Roadway,Ocean Pkwy Coney Is Shell Rd (Exits 7B - A) - Ocean Pkwy (Exit 7),,,,,,,,,
51945773,09/21/2021 11:36:52 AM,,TLC,Taxi and Limousine Commission,For Hire Vehicle Report,Car Service Company Report,,,,,,,,,,,,,In Progress,,,,0 Unspecified,,Unspecified,,,UNKNOWN,Unspecified,Unspecified,,,,,,,,,,,,,,,,
51919378,09/20/2021 12:41:22 AM,09/20/2021 01:14:22 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11364,226 STREET,226 STREET,76 AVENUE,76 ROAD,76 AVENUE,76 ROAD,,,,,Closed,,The Police Department issued a summons in response to the complaint.,09/20/2021 01:14:26 AM,Unspecified QUEENS,,QUEENS,,,ONLINE,Unspecified,QUEENS,,,,,,,,,,,,,,,,
51972381,09/24/2021 09:45:23 AM,06/20/2023 11:56:51 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11354,148-03 34 AVENUE,34 AVENUE,,,,,ADDRESS,FLUSHING,,N/A,Closed,08/04/2022 02:22:24 AM,,06/20/2023 11:56:32 AM,07 QUEENS,4049880009,QUEENS,1034666,218993,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.767617829713366,-73.81799238223223,"(40.767617829713366, -73.81799238223223)",13832,22,3,3,67,67
51928897,09/20/2021 07:40:46 AM,06/20/2023 11:56:51 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11378,59-63 56 ROAD,56 ROAD,,,,,ADDRESS,MASPETH,,N/A,Closed,01/13/2022 10:28:37 AM,,06/20/2023 11:56:32 AM,05 QUEENS,4026890047,QUEENS,1009989,203278,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.724590411636775,-73.9071392625202,"(40.724590411636775, -73.9071392625202)",14788,54,3,34,62,62
51949019,09/22/2021 04:50:22 PM,09/23/2021 06:18:46 AM,DOT,Department of Transportation,Highway Condition,Litter,Highway,,,,,,,,,,,,Closed,,"The condition has been inspected/investigated, see customer notes for more information.",09/23/2021 06:18:45 AM,Unspecified QUEENS,,QUEENS,,,ONLINE,Unspecified,QUEENS,,,,BQE/Gowanus Expwy,East/Bronx Bound,Ramp,Queens Blvd 65 Pl (Exit 39),,,,,,,,,
52063822,10/02/2021 06:31:22 AM,10/06/2021 03:51:59 PM,DOT,Department of Transportation,Ferry Complaint,Delays,Ferry,,,,,,,,,,,,Closed,,"The condition has been inspected/investigated, see customer notes for more information.",10/06/2021 03:52:04 PM,0 Unspecified,,Unspecified,,,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
52192422,10/15/2021 12:12:58 PM,12/14/2021 12:01:10 PM,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,,,,,,,,,,,,Closed,,NYC Parks visited the location but could not find the tree condition you reported.,12/14/2021 12:01:15 PM,0 Unspecified,,Unspecified,,,UNKNOWN,Unspecified,Unspecified,,,,,,,,,,,,,,,,
52076575,10/03/2021 04:06:06 PM,10/03/2021 05:03:08 PM,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Highway,,,,,,,,,,,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,10/03/2021 05:03:12 PM,Unspecified BRONX,,BRONX,,,PHONE,Unspecified,BRONX,,,,Major Deegan Expwy,South/Toward Triborough Br,Ramp,E 233 St (Exit 13),,,,,,,,,
52101269,10/06/2021 12:50:59 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11206,MYRTLE AVENUE,MYRTLE AVENUE,NOSTRAND AVENUE,MARCY AVENUE,NOSTRAND AVENUE,MARCY AVENUE,BLOCKFACE,,,,In Progress,,,,Unspecified BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,,,,,,
52106712,10/06/2021 11:01:01 AM,06/20/2023 11:56:51 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,11385,1925 PUTNAM AVENUE,PUTNAM AVENUE,,,,,ADDRESS,RIDGEWOOD,,N/A,Closed,01/13/2022 10:28:37 AM,,06/20/2023 11:56:32 AM,05 QUEENS,4034810053,QUEENS,1011134,195736,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.70388602954177,-73.90303847248273,"(40.70388602954177, -73.90303847248273)",15310,54,3,34,62,62
52178733,09/07/2021 02:44:37 PM,09/09/2021 11:45:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11385,CENTRAL AVENUE,CENTRAL AVENUE,64 STREET,MYRTLE AVENUE,,,BLOCKFACE,Ridgewood,,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,09/09/2021 11:45:00 AM,Unspecified QUEENS,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,,,,,,,,,,,,,
52121151,10/08/2021 08:02:47 AM,06/20/2023 11:56:51 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11205,292 FLUSHING AVENUE,FLUSHING AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Closed,01/13/2022 10:28:37 AM,,06/20/2023 11:56:32 AM,02 BROOKLYN,3018780031,BROOKLYN,994209,193517,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.69783062923977,-73.96408451210323,"(40.69783062923977, -73.96408451210323)",17212,68,2,38,55,55
50797702,06/06/2021 11:17:00 PM,06/07/2021 10:45:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,5 AVE,9 ST E,INTERSECTION,,,,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,06/07/2021 10:45:00 PM,Unspecified MANHATTAN,,MANHATTAN,,,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,,,,,,,,,
52126985,10/08/2021 08:05:30 PM,10/09/2021 06:42:59 AM,DOT,Department of Transportation,Broken Parking Meter,Coin or Card Did Not Register,Street,,,,,,,,,,,,Closed,,The Department of Transportation has completed the request or corrected the condition.,10/09/2021 06:42:57 AM,0 Unspecified,,Unspecified,,,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
52134698,10/09/2021 11:49:50 AM,10/09/2021 11:57:37 AM,DOT,Department of Transportation,Broken Parking Meter,Parking Card Stuck in Meter,Street,,,,,,,,,,,,Closed,,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",10/09/2021 11:57:29 AM,0 Unspecified,,Unspecified,,,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
52289367,10/24/2021 05:57:12 PM,12/08/2021 11:59:58 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Traffic Sign or Signal Blocked,Street,,,,,,,,,,,,Closed,,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,12/08/2021 12:00:05 PM,0 Unspecified,,Unspecified,,,UNKNOWN,Unspecified,Unspecified,,,,,,,,,,,,,,,,
52285788,10/24/2021 06:53:59 AM,10/24/2021 11:03:15 AM,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,,Closed,,The Police Department visited the location and no Encampment was found.,10/24/2021 11:03:20 AM,Unspecified MANHATTAN,,MANHATTAN,987606,212392,MOBILE,Unspecified,MANHATTAN,,,,F,,,Mezzanine,40.74964289667063,-73.98788772779935,"(40.74964289667063, -73.98788772779935)",11722,11,4,51,8,8
52261679,10/21/2021 03:22:32 PM,10/22/2021 11:29:27 AM,DOT,Department of Transportation,Ferry Complaint,Delays,Ferry,,,,,,,,,,,,Closed,,The request submitted did not have sufficient information for the Department of Transportation to respond.,10/22/2021 11:29:31 AM,0 Unspecified,,Unspecified,,,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
52229630,10/19/2021 02:57:33 PM,10/19/2021 04:32:13 PM,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,,Closed,,The Police Department visited the location and no Encampment was found.,10/19/2021 04:32:17 PM,Unspecified BRONX,,BRONX,1012291,263271,MOBILE,Unspecified,BRONX,,,,1,,,Stairway,40.88924746911662,-73.89858356502576,"(40.88924746911662, -73.89858356502576)",11609,48,5,40,33,33
52232662,10/19/2021 10:08:26 AM,10/19/2021 10:45:34 AM,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,,Closed,,The Police Department visited the location and no Encampment was found.,10/19/2021 10:45:38 AM,Unspecified MANHATTAN,,MANHATTAN,994257,219133,MOBILE,Unspecified,MANHATTAN,,,,6,,,Passageway,40.768140189837,-73.96387330891713,"(40.768140189837, -73.96387330891713)",10090,23,4,51,11,11
52206633,10/16/2021 11:44:00 AM,10/18/2021 06:41:00 AM,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,,,,,,1 AVENUE,1 AVENUE,INTERSECTION,,,DSNY Garage,Closed,,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,10/18/2021 12:00:00 PM,06 MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,,,,,,,,,,,,,
52317723,10/27/2021 08:27:31 PM,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,Street,,,,,,,,,,,,In Progress,,,,0 Unspecified,,Unspecified,,,UNKNOWN,Unspecified,Unspecified,,,,,,,,,,,,,,,,
52214638,10/17/2021 03:38:54 AM,10/17/2021 04:21:54 AM,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,,Closed,,The Department of Homeless Services did not have enough information to act on your request.,10/17/2021 04:21:54 AM,Unspecified MANHATTAN,,MANHATTAN,,216129,MOBILE,Unspecified,MANHATTAN,,,,R,,,Stairway,,,,,,,,,
52313871,10/26/2021 11:09:54 AM,11/05/2021 08:22:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11426,HILLSIDE AVENUE,HILLSIDE AVENUE,249 STREET,250 STREET,,,BLOCKFACE,QUEENS,,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,11/05/2021 08:22:00 AM,13 QUEENS,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,,,,,,,,,,,,,
52218611,10/17/2021 04:03:49 PM,11/08/2021 07:48:46 PM,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Street,11219,62 STREET,62 STREET,10 AVENUE,11 AVENUE,10 AVENUE,11 AVENUE,BLOCKFACE,,,,Closed,,The Department of Sanitation removed the items.,11/07/2021 10:18:48 PM,Unspecified BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,,,,,,
52249255,10/21/2021 01:48:40 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11207,COVERT STREET,COVERT STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,BLOCKFACE,,,,In Progress,,,,Unspecified BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,,,,,,
52253803,10/21/2021 04:53:19 AM,10/21/2021 06:11:29 AM,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,,Closed,,The Police Department visited the location and no Encampment was found.,10/21/2021 06:11:37 AM,Unspecified MANHATTAN,,MANHATTAN,985936,201694,MOBILE,Unspecified,MANHATTAN,,,,J,,,Stairway,40.72028000014199,-73.99391767168628,"(40.72028000014199, -73.99391767168628)",11723,70,4,32,2,2
52244250,10/21/2021 08:24:58 AM,10/24/2021 07:20:25 PM,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,10/24/2021 07:20:25 PM,Unspecified MANHATTAN,,MANHATTAN,,216129,MOBILE,Unspecified,MANHATTAN,,,,R,,,Mezzanine,,,,,,,,,
50799577,06/06/2021 12:55:00 PM,06/07/2021 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,,,,,,147 AVENUE,147 AVENUE,INTERSECTION,,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,06/07/2021 12:00:00 PM,13 QUEENS,,QUEENS,,,ONLINE,Unspecified,QUEENS,,,,,,,,,,,,,,,,
52346472,10/29/2021 06:12:34 PM,06/20/2023 11:56:51 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11204,7120 BAY PARKWAY,BAY PARKWAY,,,,,ADDRESS,BROOKLYN,,N/A,Closed,07/14/2022 02:22:22 AM,,06/20/2023 11:56:32 AM,11 BROOKLYN,3061860045,BROOKLYN,988293,161518,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.61000505062217,-73.98543877059154,"(40.61000505062217, -73.98543877059154)",16867,1,2,18,37,37
52370552,10/31/2021 11:31:09 PM,11/08/2021 03:13:16 PM,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11210,EAST   32 STREET,EAST   32 STREET,FARRAGUT ROAD,GLENWOOD ROAD,FARRAGUT ROAD,GLENWOOD ROAD,BLOCKFACE,,,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,11/08/2021 03:12:46 PM,Unspecified BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,,,,,,
52442108,11/06/2021 04:45:00 PM,11/09/2021 10:59:00 AM,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,,,,14 AVENUE,14 AVENUE,14 AVENUE,14 AVENUE,INTERSECTION,,,,Closed,,The vehicle you reported has been removed by the Department of Sanitation.,11/09/2021 12:00:00 PM,10 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,,,,,,,
52385447,10/28/2021 06:36:00 AM,10/29/2021 11:32:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11209,4 AVENUE,4 AVENUE,89 STREET,90 STREET,,,BLOCKFACE,BROOKLYN,,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,10/29/2021 11:32:00 PM,10 BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,,,,,,,,,
52535835,11/16/2021 11:57:25 AM,11/16/2021 03:52:55 PM,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,,Closed,,The Police Department visited the location and no Encampment was found.,11/16/2021 03:53:00 PM,Unspecified QUEENS,,QUEENS,1027347,202246,MOBILE,Unspecified,QUEENS,,,,E,,,Mezzanine,40.72169028929428,-73.8445220713625,"(40.72169028929428, -73.8445220713625)",14786,40,3,28,70,70
52528216,11/15/2021 05:22:25 AM,11/15/2021 08:09:06 AM,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,,Closed,,The Police Department visited the location and no Encampment was found.,11/15/2021 08:09:11 AM,Unspecified QUEENS,,QUEENS,1020492,206393,MOBILE,Unspecified,QUEENS,,,,R,,,Mezzanine,40.733103520922796,-73.8692299843164,"(40.733103520922796, -73.8692299843164)",14784,66,3,5,68,68
52548582,11/17/2021 06:18:33 PM,06/20/2023 11:56:51 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11221,525 THROOP AVENUE,THROOP AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Closed,01/13/2022 10:28:37 AM,,06/20/2023 11:56:32 AM,03 BROOKLYN,3018360007,BROOKLYN,1000566,188551,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.68419066993563,-73.94117107501225,"(40.68419066993563, -73.94117107501225)",18181,69,2,49,51,51
52622616,11/25/2021 04:17:07 PM,06/20/2023 11:56:51 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11209,6931 3 AVENUE,3 AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Closed,06/29/2022 02:22:24 AM,,06/20/2023 11:56:32 AM,10 BROOKLYN,3058720001,BROOKLYN,976991,170778,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.635419763506604,-74.02615390066308,"(40.635419763506604, -74.02615390066308)",17216,10,2,44,41,41
52621583,11/25/2021 04:57:17 PM,12/03/2021 02:08:48 PM,DOT,Department of Transportation,Highway Sign - Damaged,Exit/Route,Highway,,,,,,,,,,,,Closed,,The Department of Transportation has completed the request or corrected the condition.,12/03/2021 02:08:57 PM,Unspecified QUEENS,,QUEENS,,,ONLINE,Unspecified,QUEENS,,,,Jackie Robinson/Interboro Pkwy,Eastbound,Ramp,Myrtle Ave Woodhaven Blvd (Exit 5),,,,,,,,,
52544887,11/17/2021 02:21:19 AM,11/17/2021 03:05:53 AM,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,,Closed,,The Police Department visited the location and no Encampment was found.,11/17/2021 03:06:02 AM,Unspecified MANHATTAN,,MANHATTAN,988132,217060,MOBILE,Unspecified,MANHATTAN,,,,E,,,Stairway,40.76245515218484,-73.98598662527205,"(40.76245515218484, -73.98598662527205)",12081,12,4,10,10,10
52572633,11/20/2021 07:55:04 PM,06/20/2023 11:56:51 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11368,57-16 99 STREET,99 STREET,,,,,ADDRESS,CORONA,,N/A,Closed,06/29/2022 02:22:24 AM,,06/20/2023 11:56:32 AM,04 QUEENS,4019180082,QUEENS,1023049,208252,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.73819516372612,-73.85999299603895,"(40.73819516372612, -73.85999299603895)",14510,66,3,21,68,68
52498658,11/12/2021 06:29:41 PM,06/20/2023 11:56:51 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11219,914 39 STREET,39 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Closed,01/13/2022 10:28:37 AM,,06/20/2023 11:56:32 AM,12 BROOKLYN,3055830012,BROOKLYN,985681,174552,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.64578144381051,-73.99484336087143,"(40.64578144381051, -73.99484336087143)",17621,2,2,7,39,39
52550054,11/17/2021 07:19:29 AM,11/17/2021 08:43:33 AM,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,,Closed,,The Police Department visited the location and no Encampment was found.,11/17/2021 08:43:39 AM,Unspecified MANHATTAN,,MANHATTAN,984089,201118,MOBILE,Unspecified,MANHATTAN,,,,J,,,Mezzanine,40.71869917797736,-74.00058080167918,"(40.71869917797736, -74.00058080167918)",12076,57,4,32,2,2
52545207,11/17/2021 06:23:58 PM,06/20/2023 11:56:51 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,,11216,408 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Closed,02/08/2022 07:41:34 AM,,06/20/2023 11:56:32 AM,03 BROOKLYN,3018170051,BROOKLYN,997960,188950,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.68529025376043,-73.95056644744159,"(40.68529025376043, -73.95056644744159)",17618,69,2,49,51,51
52537305,11/17/2021 12:12:27 AM,11/17/2021 01:05:46 AM,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,,Closed,,The Police Department visited the location and no Encampment was found.,11/17/2021 01:05:58 AM,Unspecified MANHATTAN,,MANHATTAN,985936,201694,MOBILE,Unspecified,MANHATTAN,,,,J,,,Platform,40.72028000014199,-73.99391767168628,"(40.72028000014199, -73.99391767168628)",11723,70,4,32,2,2
52484514,11/10/2021 05:59:56 PM,06/20/2023 11:56:51 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,10031,517 WEST  144 STREET,WEST  144 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,05/05/2023 11:38:24 AM,,06/20/2023 11:56:32 AM,09 MANHATTAN,1020760023,MANHATTAN,998415,239805,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.82487352001085,-73.94881873725379,"(40.82487352001085, -73.94881873725379)",12428,37,4,23,19,19
52688449,11/22/2021 02:05:10 PM,11/23/2021 08:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11415,QUEENS BOULEVARD,QUEENS BOULEVARD,80 ROAD,82 AVENUE,,,BLOCKFACE,QUEENS,,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,11/23/2021 08:00:00 AM,09 QUEENS,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,,,,,,,,,,,,,
